client_id,role,train_output_file,val_output_file,test_output_file,filename,dataset,placement,sensor_cols,n_rows,n_sensor_cols,n_windows_total,n_windows_train,n_windows_val,n_windows_test,n_classes_present,n_train_segments,n_val_segments,train_class_counts,val_class_counts,train_classes_before,val_classes_before,rescued_classes,val_rescued_classes,cannot_rescue_to_val,train_classes_after,val_classes_after,sampling_rate_hz,window_seconds,overlap_ratio,window_size_samples,step_size_samples,converted_units,already_gravity_removed,gravity_removed_here,acceleration_unit_after,acceleration_signal_after,norm_min,norm_max,norm_target_range
38,train,client_038_train.npz,client_038_val.npz,,user_15.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",10971,2,218,173,44,0,1,1,1,"[0, 0, 173]","[0, 0, 44]",[2],[2],[],[],[],[2],[2],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
39,test,,,client_039_test.npz,user_1512.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",7958,2,153,0,0,153,2,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
40,train,client_040_train.npz,client_040_val.npz,,user_16.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",15486,2,306,242,61,0,3,3,3,"[43, 28, 171]","[11, 7, 43]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
41,train,client_041_train.npz,client_041_val.npz,,user_1647.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",3797,2,69,52,13,0,2,5,4,"[11, 41, 0]","[3, 10, 0]","[0, 1]","[0, 1]",[],[],[],"[0, 1]","[0, 1]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
42,train,client_042_train.npz,client_042_val.npz,,user_1656.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",3153,2,57,42,11,0,3,4,4,"[20, 18, 4]","[5, 5, 1]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
43,train,client_043_train.npz,client_043_val.npz,,user_1676.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",6388,2,121,92,24,0,3,5,5,"[31, 7, 54]","[8, 2, 14]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
44,train,client_044_train.npz,client_044_val.npz,,user_1696.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",74015,2,1467,1166,293,0,2,8,8,"[729, 437, 0]","[182, 111, 0]","[0, 1]","[0, 1]",[],[],[],"[0, 1]","[0, 1]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
45,train,client_045_train.npz,client_045_val.npz,,user_17.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",9603,2,189,149,38,0,1,2,2,"[0, 0, 149]","[0, 0, 38]",[2],[2],[],[],[],[2],[2],12.5,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
46,train,client_046_train.npz,client_046_val.npz,,user_1703.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",15792,2,310,244,61,0,3,5,5,"[80, 76, 88]","[20, 19, 22]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
47,train,client_047_train.npz,client_047_val.npz,,user_1707.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",9791,2,189,147,37,0,2,5,5,"[70, 77, 0]","[18, 19, 0]","[0, 1]","[0, 1]",[],[],[],"[0, 1]","[0, 1]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
48,train,client_048_train.npz,client_048_val.npz,,user_1724.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",2797,2,53,40,11,0,2,2,2,"[33, 7, 0]","[9, 2, 0]","[0, 1]","[0, 1]",[],[],[],"[0, 1]","[0, 1]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
49,train,client_049_train.npz,client_049_val.npz,,user_1742.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",11374,2,223,175,45,0,3,3,3,"[42, 39, 94]","[11, 10, 24]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
50,train,client_050_train.npz,client_050_val.npz,,user_1750.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",60192,2,1198,954,239,0,3,5,5,"[234, 53, 667]","[59, 13, 167]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
51,train,client_051_train.npz,client_051_val.npz,,user_1758.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",11342,2,223,175,45,0,3,3,3,"[39, 39, 97]","[10, 10, 25]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
52,train,client_052_train.npz,client_052_val.npz,,user_1759.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",10995,2,216,170,43,0,3,3,3,"[40, 39, 91]","[10, 10, 23]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
53,test,,,client_053_test.npz,user_1761.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",4194,2,79,0,0,79,2,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
54,test,,,client_054_test.npz,user_1767.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",7996,2,155,0,0,155,2,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
55,train,client_055_train.npz,client_055_val.npz,,user_1769.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",6392,2,122,94,25,0,2,3,3,"[42, 52, 0]","[11, 14, 0]","[0, 1]","[0, 1]",[],[],[],"[0, 1]","[0, 1]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
56,train,client_056_train.npz,client_056_val.npz,,user_1774.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",10388,2,202,159,40,0,3,3,3,"[23, 39, 97]","[6, 10, 24]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
57,test,,,client_057_test.npz,user_1775.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",61597,2,1224,0,0,1224,3,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
58,train,client_058_train.npz,client_058_val.npz,,user_1778.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",15597,2,307,242,61,0,3,4,4,"[109, 77, 56]","[28, 19, 14]","[0, 1, 2]","[0, 1, 2]",[],[],[],"[0, 1, 2]","[0, 1, 2]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
59,train,client_059_train.npz,client_059_val.npz,,user_1783.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",10967,2,215,169,43,0,2,3,3,"[61, 0, 108]","[16, 0, 27]","[0, 2]","[0, 2]",[],[],[],"[0, 2]","[0, 2]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[101.7060317993164, 32.31437301635742]","[-1.0, 1.0]"
