client_id,role,train_output_file,val_output_file,test_output_file,filename,dataset,placement,sensor_cols,n_rows,n_sensor_cols,n_windows_total,n_windows_train,n_windows_val,n_windows_test,n_classes_present,n_train_segments,n_val_segments,train_class_counts,val_class_counts,train_classes_before,val_classes_before,rescued_classes,val_rescued_classes,cannot_rescue_to_val,train_classes_after,val_classes_after,sampling_rate_hz,window_seconds,overlap_ratio,window_size_samples,step_size_samples,converted_units,already_gravity_removed,gravity_removed_here,acceleration_unit_after,acceleration_signal_after,norm_min,norm_max,norm_target_range
21,train,client_021_train.npz,client_021_val.npz,,user_07.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",61475,2,1211,961,247,0,8,3,3,"[94, 0, 156, 110, 0, 22, 0, 0, 0, 77, 111, 48, 343]","[1, 0, 63, 1, 0, 49, 0, 0, 0, 20, 1, 1, 111]","[0, 2, 3, 5, 9, 10, 11, 12]","[2, 5, 9, 12]",[],"[0, 3, 10, 11]",[],"[0, 2, 3, 5, 9, 10, 11, 12]","[0, 2, 3, 5, 9, 10, 11, 12]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
22,train,client_022_train.npz,client_022_val.npz,,user_08.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",30432,2,594,499,93,0,7,2,2,"[108, 0, 51, 0, 0, 7, 0, 0, 0, 30, 115, 53, 135]","[1, 0, 40, 0, 0, 48, 0, 0, 0, 1, 1, 1, 1]","[0, 2, 5, 10, 11, 12]","[2, 5, 9]",[9],"[0, 9, 10, 11, 12]",[],"[0, 2, 5, 9, 10, 11, 12]","[0, 2, 5, 9, 10, 11, 12]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
23,train,client_023_train.npz,client_023_val.npz,,user_1.csv,HAPT,waist,"['acc_mag', 'acc_mag_std']",10187,2,152,118,33,0,6,1,1,"[10, 0, 9, 0, 0, 19, 0, 0, 0, 0, 18, 22, 40]","[10, 0, 10, 0, 0, 1, 0, 0, 0, 0, 1, 1, 10]","[0, 2, 5, 10, 11, 12]","[0, 2, 12]",[],"[5, 10, 11]",[],"[0, 2, 5, 10, 11, 12]","[0, 2, 5, 10, 11, 12]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
24,train,client_024_train.npz,client_024_val.npz,,user_10.csv,HAPT,waist,"['acc_mag', 'acc_mag_std']",8717,2,124,95,28,0,6,1,1,"[8, 0, 7, 0, 0, 25, 0, 0, 0, 0, 23, 17, 15]","[9, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 1, 10]","[0, 2, 5, 10, 11, 12]","[0, 2, 12]",[],"[5, 10, 11]",[],"[0, 2, 5, 10, 11, 12]","[0, 2, 5, 10, 11, 12]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
25,train,client_025_train.npz,client_025_val.npz,,user_1001.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",5567,2,104,78,21,0,4,5,5,"[0, 0, 0, 0, 3, 20, 0, 0, 0, 0, 35, 20, 0]","[0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 10, 5, 0]","[4, 5, 10, 11]","[4, 5, 10, 11]",[],[],[],"[4, 5, 10, 11]","[4, 5, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
26,test,,,client_026_test.npz,user_1002.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",21486,2,386,0,0,386,11,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
27,train,client_027_train.npz,client_027_val.npz,,user_1003.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7884,2,145,107,29,0,6,9,9,"[0, 0, 0, 0, 4, 17, 21, 0, 0, 8, 37, 20, 0]","[0, 0, 0, 0, 2, 5, 5, 0, 0, 2, 10, 5, 0]","[4, 5, 6, 9, 10, 11]","[4, 5, 6, 9, 10, 11]",[],[],[],"[4, 5, 6, 9, 10, 11]","[4, 5, 6, 9, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
28,train,client_028_train.npz,client_028_val.npz,,user_1004.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",11750,2,212,151,44,0,10,17,17,"[14, 0, 13, 0, 2, 26, 17, 1, 0, 6, 34, 17, 21]","[4, 0, 3, 0, 1, 8, 4, 1, 0, 2, 10, 5, 6]","[0, 2, 4, 5, 6, 7, 9, 10, 11, 12]","[0, 2, 4, 5, 6, 7, 9, 10, 11, 12]",[],[],[],"[0, 2, 4, 5, 6, 7, 9, 10, 11, 12]","[0, 2, 4, 5, 6, 7, 9, 10, 11, 12]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
29,train,client_029_train.npz,client_029_val.npz,,user_1005.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",6971,2,131,98,27,0,5,6,6,"[0, 0, 0, 0, 5, 19, 22, 0, 0, 0, 35, 17, 0]","[0, 0, 0, 0, 1, 5, 6, 0, 0, 0, 10, 5, 0]","[4, 5, 6, 10, 11]","[4, 5, 6, 10, 11]",[],[],[],"[4, 5, 6, 10, 11]","[4, 5, 6, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
30,train,client_030_train.npz,client_030_val.npz,,user_1006.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",6150,2,112,82,23,0,6,7,7,"[0, 0, 0, 0, 1, 21, 17, 0, 0, 8, 17, 18, 0]","[0, 0, 0, 0, 1, 5, 5, 0, 0, 2, 5, 5, 0]","[4, 5, 6, 9, 10, 11]","[4, 5, 6, 9, 10, 11]",[],[],[],"[4, 5, 6, 9, 10, 11]","[4, 5, 6, 9, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
31,train,client_031_train.npz,client_031_val.npz,,user_1007.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7287,2,137,104,27,0,5,6,6,"[0, 0, 0, 0, 4, 21, 27, 0, 0, 0, 34, 18, 0]","[0, 0, 0, 0, 1, 5, 7, 0, 0, 0, 9, 5, 0]","[4, 5, 6, 10, 11]","[4, 5, 6, 10, 11]",[],[],[],"[4, 5, 6, 10, 11]","[4, 5, 6, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
32,train,client_032_train.npz,client_032_val.npz,,user_1008.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",13722,2,252,182,55,0,6,15,15,"[0, 0, 0, 0, 4, 35, 38, 2, 0, 0, 69, 34, 0]","[0, 0, 0, 0, 3, 10, 10, 2, 0, 0, 20, 10, 0]","[4, 5, 6, 7, 10, 11]","[4, 5, 6, 7, 10, 11]",[],[],[],"[4, 5, 6, 7, 10, 11]","[4, 5, 6, 7, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
33,train,client_033_train.npz,client_033_val.npz,,user_1009.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",4991,2,93,69,20,0,3,4,4,"[0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 35, 17, 0]","[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10, 5, 0]","[5, 10, 11]","[5, 10, 11]",[],[],[],"[5, 10, 11]","[5, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
34,train,client_034_train.npz,client_034_val.npz,,user_1010.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",4927,2,93,69,20,0,3,4,4,"[0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 35, 17, 0]","[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10, 5, 0]","[5, 10, 11]","[5, 10, 11]",[],[],[],"[5, 10, 11]","[5, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
35,train,client_035_train.npz,client_035_val.npz,,user_1011.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",5868,2,109,81,23,0,4,5,5,"[0, 0, 0, 0, 0, 17, 12, 0, 0, 0, 35, 17, 0]","[0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 10, 5, 0]","[5, 6, 10, 11]","[5, 6, 10, 11]",[],[],[],"[5, 6, 10, 11]","[5, 6, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
36,test,,,client_036_test.npz,user_1013.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",13331,2,244,0,0,244,6,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
37,train,client_037_train.npz,client_037_val.npz,,user_1014.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",24921,2,443,312,94,0,8,37,37,"[0, 0, 0, 0, 12, 54, 38, 3, 0, 30, 105, 54, 16]","[0, 0, 0, 0, 5, 15, 10, 3, 0, 8, 30, 15, 8]","[4, 5, 6, 7, 9, 10, 11, 12]","[4, 5, 6, 7, 9, 10, 11, 12]",[],[],[],"[4, 5, 6, 7, 9, 10, 11, 12]","[4, 5, 6, 7, 9, 10, 11, 12]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
38,train,client_038_train.npz,client_038_val.npz,,user_1015.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",14803,2,266,187,58,0,7,21,21,"[0, 0, 0, 0, 10, 34, 26, 2, 0, 12, 69, 34, 0]","[0, 0, 0, 0, 4, 10, 8, 2, 0, 4, 20, 10, 0]","[4, 5, 6, 7, 9, 10, 11]","[4, 5, 6, 7, 9, 10, 11]",[],[],[],"[4, 5, 6, 7, 9, 10, 11]","[4, 5, 6, 7, 9, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
39,test,,,client_039_test.npz,user_1016.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7091,2,129,0,0,129,6,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
40,train,client_040_train.npz,client_040_val.npz,,user_1017.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",6791,2,125,92,26,0,5,7,7,"[0, 0, 0, 0, 3, 17, 20, 0, 0, 0, 34, 18, 0]","[0, 0, 0, 0, 1, 5, 6, 0, 0, 0, 9, 5, 0]","[4, 5, 6, 10, 11]","[4, 5, 6, 10, 11]",[],[],[],"[4, 5, 6, 10, 11]","[4, 5, 6, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
41,train,client_041_train.npz,client_041_val.npz,,user_1018.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",8165,2,148,108,30,0,6,10,10,"[0, 0, 0, 0, 8, 20, 18, 0, 0, 6, 39, 17, 0]","[0, 0, 0, 0, 2, 5, 6, 0, 0, 2, 10, 5, 0]","[4, 5, 6, 9, 10, 11]","[4, 5, 6, 9, 10, 11]",[],[],[],"[4, 5, 6, 9, 10, 11]","[4, 5, 6, 9, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
42,test,,,client_042_test.npz,user_1019.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7559,2,136,0,0,136,6,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
43,train,client_043_train.npz,client_043_val.npz,,user_1020.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",6769,2,125,91,26,0,6,8,8,"[0, 0, 0, 0, 1, 18, 15, 0, 0, 2, 35, 20, 0]","[0, 0, 0, 0, 1, 5, 4, 0, 0, 1, 10, 5, 0]","[4, 5, 6, 9, 10, 11]","[4, 5, 6, 9, 10, 11]",[],[],[],"[4, 5, 6, 9, 10, 11]","[4, 5, 6, 9, 10, 11]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[131.81845092773438, 37.004398345947266]","[-1.0, 1.0]"
