client_id,role,train_output_file,val_output_file,test_output_file,filename,dataset,placement,sensor_cols,n_rows,n_sensor_cols,n_windows_total,n_windows_train,n_windows_val,n_windows_test,n_classes_present,n_train_segments,n_val_segments,train_class_counts,val_class_counts,train_classes_before,val_classes_before,rescued_classes,val_rescued_classes,cannot_rescue_to_val,train_classes_after,val_classes_after,sampling_rate_hz,window_seconds,overlap_ratio,window_size_samples,step_size_samples,converted_units,already_gravity_removed,gravity_removed_here,acceleration_unit_after,acceleration_signal_after,norm_min,norm_max,norm_target_range
16,train,client_016_train.npz,client_016_val.npz,,user_02.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",45673,2,2273,1814,455,0,5,4,4,"[251, 99, 408, 271, 785]","[2, 86, 300, 1, 66]","[0, 1, 2, 3, 4]","[0, 1, 2, 4]",[],[3],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
17,train,client_017_train.npz,client_017_val.npz,,user_03.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",48555,2,2415,1928,484,0,5,3,3,"[231, 50, 253, 159, 1235]","[1, 71, 235, 88, 89]","[0, 1, 2, 3, 4]","[1, 2, 3, 4]",[],[0],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
18,train,client_018_train.npz,client_018_val.npz,,user_04.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",48561,2,2417,1927,485,0,5,5,5,"[612, 72, 149, 128, 966]","[68, 104, 146, 1, 166]","[0, 1, 2, 3, 4]","[0, 1, 2, 4]",[],[3],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
19,train,client_019_train.npz,client_019_val.npz,,user_05.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",26296,2,1307,1041,263,0,5,3,3,"[196, 71, 42, 198, 534]","[1, 67, 139, 1, 55]","[0, 1, 2, 3, 4]","[1, 2, 4]",[],"[0, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
20,test,,,client_020_test.npz,user_06.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",38602,2,1918,0,0,1918,5,0,0,[],[],[],[],[],[],[],[],[],20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
21,train,client_021_train.npz,client_021_val.npz,,user_07.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",47185,2,2347,1873,472,0,5,2,2,"[239, 394, 256, 125, 859]","[1, 159, 30, 1, 281]","[0, 1, 2, 3, 4]","[1, 2, 4]",[],"[0, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",19.801980198019802,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
22,train,client_022_train.npz,client_022_val.npz,,user_08.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",25890,2,1284,1022,260,0,5,2,2,"[274, 130, 139, 138, 341]","[1, 102, 155, 1, 1]","[0, 1, 2, 3, 4]","[1, 2]",[],"[0, 3, 4]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
23,train,client_023_train.npz,client_023_val.npz,,user_1.csv,HAPT,waist,"['acc_mag', 'acc_mag_std']",8807,2,401,318,82,0,5,1,1,"[34, 34, 58, 71, 121]","[35, 34, 1, 1, 11]","[0, 1, 2, 3, 4]","[0, 1, 4]",[],"[2, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
24,train,client_024_train.npz,client_024_val.npz,,user_10.csv,HAPT,waist,"['acc_mag', 'acc_mag_std']",7044,2,312,247,64,0,5,1,1,"[30, 25, 69, 59, 64]","[31, 25, 1, 1, 6]","[0, 1, 2, 3, 4]","[0, 1, 4]",[],"[2, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,True,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
25,train,client_025_train.npz,client_025_val.npz,,user_1001.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3853,2,189,148,38,0,2,3,3,"[0, 0, 95, 53, 0]","[0, 0, 24, 14, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
26,test,,,client_026_test.npz,user_1002.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",12583,2,608,0,0,608,5,0,0,[],[],[],[],[],[],[],[],[],20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
27,train,client_027_train.npz,client_027_val.npz,,user_1003.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3971,2,194,153,38,0,2,3,3,"[0, 0, 100, 53, 0]","[0, 0, 25, 13, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
28,train,client_028_train.npz,client_028_val.npz,,user_1004.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7534,2,364,280,74,0,5,10,10,"[38, 34, 92, 46, 70]","[10, 9, 24, 12, 19]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
29,train,client_029_train.npz,client_029_val.npz,,user_1005.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3714,2,182,143,36,0,2,3,3,"[0, 0, 95, 48, 0]","[0, 0, 24, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
30,train,client_030_train.npz,client_030_val.npz,,user_1006.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",2519,2,123,97,24,0,2,2,2,"[0, 0, 48, 49, 0]","[0, 0, 12, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
31,train,client_031_train.npz,client_031_val.npz,,user_1007.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3693,2,180,140,37,0,2,3,3,"[0, 0, 91, 49, 0]","[0, 0, 24, 13, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
32,train,client_032_train.npz,client_032_val.npz,,user_1008.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7442,2,363,285,72,0,2,6,6,"[0, 0, 190, 95, 0]","[0, 0, 48, 24, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
33,train,client_033_train.npz,client_033_val.npz,,user_1009.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3748,2,183,144,36,0,2,3,3,"[0, 0, 96, 48, 0]","[0, 0, 24, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
34,train,client_034_train.npz,client_034_val.npz,,user_1010.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3692,2,181,142,36,0,2,3,3,"[0, 0, 96, 46, 0]","[0, 0, 24, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
35,train,client_035_train.npz,client_035_val.npz,,user_1011.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3725,2,182,143,36,0,2,3,3,"[0, 0, 96, 47, 0]","[0, 0, 24, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
36,test,,,client_036_test.npz,user_1013.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7032,2,345,0,0,345,2,0,0,[],[],[],[],[],[],[],[],[],20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
37,train,client_037_train.npz,client_037_val.npz,,user_1014.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",13497,2,649,503,129,0,3,17,17,"[0, 0, 286, 147, 70]","[0, 0, 72, 37, 20]","[2, 3, 4]","[2, 3, 4]",[],[],[],"[2, 3, 4]","[2, 3, 4]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
38,train,client_038_train.npz,client_038_val.npz,,user_1015.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7371,2,359,281,72,0,2,6,6,"[0, 0, 188, 93, 0]","[0, 0, 48, 24, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
39,test,,,client_039_test.npz,user_1016.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3720,2,182,0,0,182,2,0,0,[],[],[],[],[],[],[],[],[],20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
40,train,client_040_train.npz,client_040_val.npz,,user_1017.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3667,2,179,140,36,0,2,3,3,"[0, 0, 91, 49, 0]","[0, 0, 24, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
41,train,client_041_train.npz,client_041_val.npz,,user_1018.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3907,2,191,149,39,0,2,3,3,"[0, 0, 103, 46, 0]","[0, 0, 27, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
42,test,,,client_042_test.npz,user_1019.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3883,2,191,0,0,191,2,0,0,[],[],[],[],[],[],[],[],[],20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
43,train,client_043_train.npz,client_043_val.npz,,user_1020.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3824,2,187,147,37,0,2,3,3,"[0, 0, 95, 52, 0]","[0, 0, 24, 13, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
44,train,client_044_train.npz,client_044_val.npz,,user_1021.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3772,2,185,145,37,0,2,3,3,"[0, 0, 96, 49, 0]","[0, 0, 25, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
45,train,client_045_train.npz,client_045_val.npz,,user_1022.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",13208,2,638,493,130,0,3,15,15,"[0, 0, 286, 142, 65]","[0, 0, 74, 37, 19]","[2, 3, 4]","[2, 3, 4]",[],[],[],"[2, 3, 4]","[2, 3, 4]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
46,train,client_046_train.npz,client_046_val.npz,,user_1023.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7924,2,379,291,76,0,5,12,12,"[37, 37, 93, 47, 77]","[9, 9, 24, 12, 22]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
47,train,client_047_train.npz,client_047_val.npz,,user_1024.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",14460,2,680,510,139,0,5,31,31,"[52, 54, 93, 43, 268]","[14, 14, 24, 11, 76]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
48,train,client_048_train.npz,client_048_val.npz,,user_1025.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3709,2,182,143,36,0,2,3,3,"[0, 0, 97, 46, 0]","[0, 0, 24, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
49,train,client_049_train.npz,client_049_val.npz,,user_1026.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",12232,2,590,460,115,0,5,15,15,"[37, 35, 193, 96, 99]","[9, 9, 49, 24, 24]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
50,train,client_050_train.npz,client_050_val.npz,,user_1027.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7789,2,373,286,75,0,5,12,12,"[34, 33, 95, 46, 78]","[9, 9, 24, 12, 21]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
51,train,client_051_train.npz,client_051_val.npz,,user_1028.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3668,2,179,140,36,0,2,3,3,"[0, 0, 92, 48, 0]","[0, 0, 24, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
52,train,client_052_train.npz,client_052_val.npz,,user_1029.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3886,2,190,149,38,0,2,3,3,"[0, 0, 103, 46, 0]","[0, 0, 26, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.408163265306122,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
53,train,client_053_train.npz,client_053_val.npz,,user_1030.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3838,2,188,147,38,0,2,3,3,"[0, 0, 100, 47, 0]","[0, 0, 26, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
54,train,client_054_train.npz,client_054_val.npz,,user_1031.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",6734,2,321,246,64,0,3,11,11,"[0, 0, 98, 46, 102]","[0, 0, 25, 12, 27]","[2, 3, 4]","[2, 3, 4]",[],[],[],"[2, 3, 4]","[2, 3, 4]",20.0,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
55,train,client_055_train.npz,client_055_val.npz,,user_1032.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3602,2,177,138,36,0,2,3,3,"[0, 0, 92, 46, 0]","[0, 0, 24, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.408163265306122,2.0,0.5,40,20,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 20.229372024536133]","[-1.0, 1.0]"
