client_id,role,train_output_file,val_output_file,test_output_file,filename,dataset,placement,sensor_cols,n_rows,n_sensor_cols,n_windows_total,n_windows_train,n_windows_val,n_windows_test,n_classes_present,n_train_segments,n_val_segments,train_class_counts,val_class_counts,train_classes_before,val_classes_before,rescued_classes,val_rescued_classes,cannot_rescue_to_val,train_classes_after,val_classes_after,sampling_rate_hz,window_seconds,overlap_ratio,window_size_samples,step_size_samples,converted_units,already_gravity_removed,gravity_removed_here,acceleration_unit_after,acceleration_signal_after,norm_min,norm_max,norm_target_range
10,train,client_010_train.npz,client_010_val.npz,,RW_user_5.csv,RealWorld,waist,"['acc_mag', 'acc_mag_std']",57877,2,1437,1378,58,0,5,1,1,"[286, 232, 251, 280, 329]","[1, 1, 54, 1, 1]","[0, 2, 3, 4]","[1, 2]",[1],"[0, 1, 3, 4]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
11,train,client_011_train.npz,client_011_val.npz,,RW_user_6.csv,RealWorld,waist,"['acc_mag', 'acc_mag_std']",43098,2,1070,852,217,0,4,1,1,"[241, 19, 0, 296, 296]","[1, 214, 0, 1, 1]","[0, 1, 3, 4]",[1],[],"[0, 3, 4]",[],"[0, 1, 3, 4]","[0, 1, 3, 4]",20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
12,train,client_012_train.npz,client_012_val.npz,,RW_user_7.csv,RealWorld,waist,"['acc_mag', 'acc_mag_std']",24178,2,601,479,121,0,2,1,1,"[0, 0, 0, 188, 291]","[0, 0, 0, 120, 1]","[3, 4]",[3],[],[4],[],"[3, 4]","[3, 4]",20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
13,train,client_013_train.npz,client_013_val.npz,,RW_user_8.csv,RealWorld,waist,"['acc_mag', 'acc_mag_std']",54996,2,1367,1297,69,0,4,1,1,"[546, 206, 308, 0, 237]","[1, 1, 1, 0, 66]","[0, 2, 4]","[1, 4]",[1],"[0, 1, 2]",[],"[0, 1, 2, 4]","[0, 1, 2, 4]",20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
14,test,,,client_014_test.npz,RW_user_9.csv,RealWorld,waist,"['acc_mag', 'acc_mag_std']",56190,2,1395,0,0,1395,5,0,0,[],[],[],[],[],[],[],[],[],20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
15,test,,,client_015_test.npz,user_01.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",46525,2,1156,0,0,1156,3,0,0,[],[],[],[],[],[],[],[],[],20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
16,train,client_016_train.npz,client_016_val.npz,,user_02.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",45673,2,1131,899,228,0,5,4,4,"[124, 48, 203, 134, 390]","[1, 43, 150, 1, 33]","[0, 1, 2, 3, 4]","[0, 1, 2, 4]",[],[3],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
17,train,client_017_train.npz,client_017_val.npz,,user_03.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",48555,2,1201,957,241,0,5,3,3,"[114, 24, 125, 78, 616]","[1, 35, 117, 44, 44]","[0, 1, 2, 3, 4]","[1, 2, 3, 4]",[],[0],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
18,train,client_018_train.npz,client_018_val.npz,,user_04.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",48561,2,1200,954,241,0,5,5,5,"[304, 34, 74, 62, 480]","[34, 52, 72, 1, 82]","[0, 1, 2, 3, 4]","[0, 1, 2, 4]",[],[3],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
19,train,client_019_train.npz,client_019_val.npz,,user_05.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",26296,2,647,513,131,0,5,3,3,"[97, 34, 20, 97, 265]","[1, 33, 69, 1, 27]","[0, 1, 2, 3, 4]","[1, 2, 4]",[],"[0, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
20,test,,,client_020_test.npz,user_06.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",38602,2,953,0,0,953,5,0,0,[],[],[],[],[],[],[],[],[],20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
21,train,client_021_train.npz,client_021_val.npz,,user_07.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",47185,2,1167,930,235,0,5,2,2,"[118, 196, 126, 61, 429]","[1, 79, 14, 1, 140]","[0, 1, 2, 3, 4]","[1, 2, 4]",[],"[0, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",19.801980198019802,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
22,train,client_022_train.npz,client_022_val.npz,,user_08.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",25890,2,636,504,130,0,5,2,2,"[136, 64, 68, 67, 169]","[1, 50, 77, 1, 1]","[0, 1, 2, 3, 4]","[1, 2]",[],"[0, 3, 4]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
23,train,client_023_train.npz,client_023_val.npz,,user_1.csv,HAPT,waist,"['acc_mag', 'acc_mag_std']",8807,2,180,141,38,0,5,1,1,"[13, 15, 26, 31, 56]","[14, 15, 1, 1, 7]","[0, 1, 2, 3, 4]","[0, 1, 4]",[],"[2, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,True,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
24,train,client_024_train.npz,client_024_val.npz,,user_10.csv,HAPT,waist,"['acc_mag', 'acc_mag_std']",7044,2,134,104,29,0,5,1,1,"[12, 10, 30, 25, 27]","[13, 9, 1, 1, 5]","[0, 1, 2, 3, 4]","[0, 1, 4]",[],"[2, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,True,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
25,train,client_025_train.npz,client_025_val.npz,,user_1001.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3853,2,92,70,19,0,2,3,3,"[0, 0, 45, 25, 0]","[0, 0, 12, 7, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
26,test,,,client_026_test.npz,user_1002.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",12583,2,293,0,0,293,5,0,0,[],[],[],[],[],[],[],[],[],20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
27,train,client_027_train.npz,client_027_val.npz,,user_1003.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3971,2,95,73,19,0,2,3,3,"[0, 0, 48, 25, 0]","[0, 0, 12, 7, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
28,train,client_028_train.npz,client_028_val.npz,,user_1004.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7534,2,175,130,35,0,5,10,10,"[18, 16, 44, 22, 30]","[5, 4, 12, 6, 8]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
29,train,client_029_train.npz,client_029_val.npz,,user_1005.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3714,2,89,68,18,0,2,3,3,"[0, 0, 45, 23, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
30,train,client_030_train.npz,client_030_val.npz,,user_1006.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",2519,2,60,46,12,0,2,2,2,"[0, 0, 23, 23, 0]","[0, 0, 6, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
31,train,client_031_train.npz,client_031_val.npz,,user_1007.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3693,2,88,67,18,0,2,3,3,"[0, 0, 43, 24, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
32,train,client_032_train.npz,client_032_val.npz,,user_1008.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7442,2,177,135,36,0,2,6,6,"[0, 0, 90, 45, 0]","[0, 0, 24, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
33,train,client_033_train.npz,client_033_val.npz,,user_1009.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3748,2,89,68,18,0,2,3,3,"[0, 0, 45, 23, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
34,train,client_034_train.npz,client_034_val.npz,,user_1010.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3692,2,89,68,18,0,2,3,3,"[0, 0, 46, 22, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
35,train,client_035_train.npz,client_035_val.npz,,user_1011.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3725,2,88,67,18,0,2,3,3,"[0, 0, 45, 22, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
36,test,,,client_036_test.npz,user_1013.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7032,2,168,0,0,168,2,0,0,[],[],[],[],[],[],[],[],[],20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
37,train,client_037_train.npz,client_037_val.npz,,user_1014.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",13497,2,311,231,63,0,3,17,17,"[0, 0, 135, 70, 26]","[0, 0, 36, 18, 9]","[2, 3, 4]","[2, 3, 4]",[],[],[],"[2, 3, 4]","[2, 3, 4]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
38,train,client_038_train.npz,client_038_val.npz,,user_1015.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7371,2,175,133,36,0,2,6,6,"[0, 0, 89, 44, 0]","[0, 0, 24, 12, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
39,test,,,client_039_test.npz,user_1016.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3720,2,89,0,0,89,2,0,0,[],[],[],[],[],[],[],[],[],20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
40,train,client_040_train.npz,client_040_val.npz,,user_1017.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3667,2,87,66,18,0,2,3,3,"[0, 0, 43, 23, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
41,train,client_041_train.npz,client_041_val.npz,,user_1018.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3907,2,93,71,19,0,2,3,3,"[0, 0, 49, 22, 0]","[0, 0, 13, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
42,test,,,client_042_test.npz,user_1019.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3883,2,94,0,0,94,2,0,0,[],[],[],[],[],[],[],[],[],20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
43,train,client_043_train.npz,client_043_val.npz,,user_1020.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3824,2,91,70,18,0,2,3,3,"[0, 0, 45, 25, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
44,train,client_044_train.npz,client_044_val.npz,,user_1021.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3772,2,90,69,18,0,2,3,3,"[0, 0, 46, 23, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
45,train,client_045_train.npz,client_045_val.npz,,user_1022.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",13208,2,308,232,61,0,3,15,15,"[0, 0, 136, 68, 28]","[0, 0, 36, 18, 7]","[2, 3, 4]","[2, 3, 4]",[],[],[],"[2, 3, 4]","[2, 3, 4]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
46,train,client_046_train.npz,client_046_val.npz,,user_1023.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7924,2,181,132,37,0,5,12,12,"[17, 17, 44, 22, 32]","[5, 5, 12, 6, 9]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
47,train,client_047_train.npz,client_047_val.npz,,user_1024.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",14460,2,317,227,59,0,5,31,31,"[25, 25, 44, 21, 112]","[6, 6, 12, 5, 30]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
48,train,client_048_train.npz,client_048_val.npz,,user_1025.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3709,2,89,68,18,0,2,3,3,"[0, 0, 46, 22, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
49,train,client_049_train.npz,client_049_val.npz,,user_1026.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",12232,2,284,210,59,0,5,15,15,"[17, 17, 91, 45, 40]","[5, 4, 24, 12, 14]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
50,train,client_050_train.npz,client_050_val.npz,,user_1027.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7789,2,178,131,35,0,5,12,12,"[16, 16, 45, 22, 32]","[4, 4, 12, 6, 9]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
51,train,client_051_train.npz,client_051_val.npz,,user_1028.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3668,2,87,66,18,0,2,3,3,"[0, 0, 43, 23, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
52,train,client_052_train.npz,client_052_val.npz,,user_1029.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3886,2,93,71,19,0,2,3,3,"[0, 0, 49, 22, 0]","[0, 0, 13, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.408163265306122,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
53,train,client_053_train.npz,client_053_val.npz,,user_1030.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3838,2,91,70,18,0,2,3,3,"[0, 0, 48, 22, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
54,train,client_054_train.npz,client_054_val.npz,,user_1031.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",6734,2,152,112,29,0,3,11,11,"[0, 0, 47, 22, 43]","[0, 0, 12, 6, 11]","[2, 3, 4]","[2, 3, 4]",[],[],[],"[2, 3, 4]","[2, 3, 4]",20.0,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
55,train,client_055_train.npz,client_055_val.npz,,user_1032.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3602,2,87,66,18,0,2,3,3,"[0, 0, 44, 22, 0]","[0, 0, 12, 6, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.408163265306122,4.0,0.5,80,40,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 14.65238094329834]","[-1.0, 1.0]"
