client_id,role,train_output_file,val_output_file,test_output_file,filename,dataset,placement,sensor_cols,n_rows,n_sensor_cols,n_windows_total,n_windows_train,n_windows_val,n_windows_test,n_classes_present,n_train_segments,n_val_segments,train_class_counts,val_class_counts,train_classes_before,val_classes_before,rescued_classes,val_rescued_classes,cannot_rescue_to_val,train_classes_after,val_classes_after,sampling_rate_hz,window_seconds,overlap_ratio,window_size_samples,step_size_samples,converted_units,already_gravity_removed,gravity_removed_here,acceleration_unit_after,acceleration_signal_after,norm_min,norm_max,norm_target_range
10,train,client_010_train.npz,client_010_val.npz,,user_018.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",128933,2,2076,1660,415,0,8,1,1,"[1, 56, 0, 132, 68, 1132, 150, 121]","[1, 1, 0, 123, 31, 14, 29, 216]","[1, 3, 4, 5, 6, 7]","[0, 3, 4, 5, 6, 7]",[0],"[0, 1]",[],"[0, 1, 3, 4, 5, 6, 7]","[0, 1, 3, 4, 5, 6, 7]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.0002174639084842056, 0.0]","[122.58322143554688, 32.343597412109375]","[-1.0, 1.0]"
11,train,client_011_train.npz,client_011_val.npz,,user_019.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",119196,2,2089,1833,255,0,8,1,1,"[5, 107, 0, 164, 10, 1379, 69, 99]","[2, 1, 0, 1, 15, 151, 17, 68]","[0, 1, 4, 5, 6, 7]","[0, 3, 4, 5, 6, 7]",[3],"[1, 3]",[],"[0, 1, 3, 4, 5, 6, 7]","[0, 1, 3, 4, 5, 6, 7]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.0002174639084842056, 0.0]","[122.58322143554688, 32.343597412109375]","[-1.0, 1.0]"
12,train,client_012_train.npz,client_012_val.npz,,user_021.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",120922,2,2108,1682,425,0,8,1,1,"[4, 20, 0, 206, 22, 982, 202, 246]","[1, 1, 0, 5, 1, 352, 23, 42]","[0, 1, 3, 4, 5, 6, 7]","[3, 5, 6, 7]",[],"[0, 1, 4]",[],"[0, 1, 3, 4, 5, 6, 7]","[0, 1, 3, 4, 5, 6, 7]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.0002174639084842056, 0.0]","[122.58322143554688, 32.343597412109375]","[-1.0, 1.0]"
13,test,,,client_013_test.npz,user_022.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",135077,2,2020,0,0,2020,8,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.0002174639084842056, 0.0]","[122.58322143554688, 32.343597412109375]","[-1.0, 1.0]"
14,train,client_014_train.npz,client_014_val.npz,,user_023.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",55061,2,969,772,196,0,7,1,1,"[2, 0, 1, 130, 50, 102, 26, 461]","[5, 0, 0, 1, 123, 1, 6, 60]","[0, 2, 3, 4, 5, 6, 7]","[0, 4, 6, 7]",[],"[3, 5]",[2],"[0, 2, 3, 4, 5, 6, 7]","[0, 3, 4, 5, 6, 7]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.0002174639084842056, 0.0]","[122.58322143554688, 32.343597412109375]","[-1.0, 1.0]"
15,train,client_015_train.npz,client_015_val.npz,,user_024.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",68219,2,1158,922,235,0,7,1,1,"[2, 0, 5, 244, 39, 106, 26, 500]","[4, 0, 1, 1, 156, 1, 11, 61]","[0, 2, 3, 4, 5, 6, 7]","[0, 4, 6, 7]",[],"[2, 3, 5]",[],"[0, 2, 3, 4, 5, 6, 7]","[0, 2, 3, 4, 5, 6, 7]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.0002174639084842056, 0.0]","[122.58322143554688, 32.343597412109375]","[-1.0, 1.0]"
16,train,client_016_train.npz,client_016_val.npz,,user_025.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",92706,2,1577,1270,306,0,8,1,1,"[11, 340, 2, 159, 146, 93, 81, 438]","[1, 155, 1, 1, 117, 1, 6, 24]","[1, 2, 3, 4, 5, 6, 7]","[0, 1, 4, 5, 6, 7]",[0],"[0, 2, 3]",[],"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.0002174639084842056, 0.0]","[122.58322143554688, 32.343597412109375]","[-1.0, 1.0]"
17,train,client_017_train.npz,client_017_val.npz,,user_026.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",78072,2,1305,1042,262,0,7,1,1,"[13, 730, 12, 0, 89, 77, 10, 111]","[18, 166, 17, 0, 1, 5, 9, 46]","[0, 1, 2, 4, 5, 6, 7]","[0, 1, 2, 5, 6, 7]",[],[4],[],"[0, 1, 2, 4, 5, 6, 7]","[0, 1, 2, 4, 5, 6, 7]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.0002174639084842056, 0.0]","[122.58322143554688, 32.343597412109375]","[-1.0, 1.0]"
18,test,,,client_018_test.npz,user_027.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",63443,2,1210,0,0,1210,6,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.0002174639084842056, 0.0]","[122.58322143554688, 32.343597412109375]","[-1.0, 1.0]"
19,train,client_019_train.npz,client_019_val.npz,,user_028.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",66077,2,1245,990,254,0,6,1,1,"[1, 0, 2, 10, 0, 19, 42, 916]","[1, 0, 1, 1, 0, 1, 1, 249]","[0, 2, 3, 5, 6, 7]",[7],[],"[0, 2, 3, 5, 6]",[],"[0, 2, 3, 5, 6, 7]","[0, 2, 3, 5, 6, 7]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.0002174639084842056, 0.0]","[122.58322143554688, 32.343597412109375]","[-1.0, 1.0]"
20,train,client_020_train.npz,client_020_val.npz,,user_029.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",71492,2,1271,1010,260,0,8,1,1,"[1, 70, 2, 36, 137, 39, 45, 680]","[0, 1, 1, 1, 1, 1, 1, 254]","[0, 1, 2, 3, 4, 5, 6, 7]",[7],[],"[1, 2, 3, 4, 5, 6]",[0],"[0, 1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6, 7]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.0002174639084842056, 0.0]","[122.58322143554688, 32.343597412109375]","[-1.0, 1.0]"
