client_id,role,train_output_file,val_output_file,test_output_file,filename,dataset,placement,sensor_cols,n_rows,n_sensor_cols,n_windows_total,n_windows_train,n_windows_val,n_windows_test,n_classes_present,n_train_segments,n_val_segments,train_class_counts,val_class_counts,train_classes_before,val_classes_before,rescued_classes,val_rescued_classes,cannot_rescue_to_val,train_classes_after,val_classes_after,sampling_rate_hz,window_seconds,overlap_ratio,window_size_samples,step_size_samples,converted_units,already_gravity_removed,gravity_removed_here,acceleration_unit_after,acceleration_signal_after,norm_min,norm_max,norm_target_range
10,train,client_010_train.npz,client_010_val.npz,,RW_user_5.csv,RealWorld,waist,"['acc_mag', 'acc_mag_std']",57877,2,1148,1100,47,0,5,1,1,"[228, 186, 200, 223, 263]","[1, 1, 43, 1, 1]","[0, 2, 3, 4]","[1, 2]",[1],"[0, 1, 3, 4]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
11,train,client_011_train.npz,client_011_val.npz,,RW_user_6.csv,RealWorld,waist,"['acc_mag', 'acc_mag_std']",43098,2,854,679,174,0,4,1,1,"[192, 15, 0, 235, 237]","[1, 171, 0, 1, 1]","[0, 1, 3, 4]",[1],[],"[0, 3, 4]",[],"[0, 1, 3, 4]","[0, 1, 3, 4]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
12,train,client_012_train.npz,client_012_val.npz,,RW_user_7.csv,RealWorld,waist,"['acc_mag', 'acc_mag_std']",24178,2,480,382,97,0,2,1,1,"[0, 0, 0, 150, 232]","[0, 0, 0, 96, 1]","[3, 4]",[3],[],[4],[],"[3, 4]","[3, 4]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
13,train,client_013_train.npz,client_013_val.npz,,RW_user_8.csv,RealWorld,waist,"['acc_mag', 'acc_mag_std']",54996,2,1092,1035,56,0,4,1,1,"[436, 164, 246, 0, 189]","[1, 1, 1, 0, 53]","[0, 2, 4]","[1, 4]",[1],"[0, 1, 2]",[],"[0, 1, 2, 4]","[0, 1, 2, 4]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
14,test,,,client_014_test.npz,RW_user_9.csv,RealWorld,waist,"['acc_mag', 'acc_mag_std']",56190,2,1114,0,0,1114,5,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
15,test,,,client_015_test.npz,user_01.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",46525,2,923,0,0,923,3,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
16,train,client_016_train.npz,client_016_val.npz,,user_02.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",45673,2,902,717,181,0,5,4,4,"[98, 38, 162, 107, 312]","[1, 34, 119, 1, 26]","[0, 1, 2, 3, 4]","[0, 1, 2, 4]",[],[3],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
17,train,client_017_train.npz,client_017_val.npz,,user_03.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",48555,2,959,763,193,0,5,3,3,"[91, 18, 100, 62, 492]","[1, 28, 93, 35, 36]","[0, 1, 2, 3, 4]","[1, 2, 3, 4]",[],[0],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
18,train,client_018_train.npz,client_018_val.npz,,user_04.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",48561,2,958,760,193,0,5,5,5,"[242, 28, 58, 49, 383]","[27, 41, 58, 1, 66]","[0, 1, 2, 3, 4]","[0, 1, 2, 4]",[],[3],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
19,train,client_019_train.npz,client_019_val.npz,,user_05.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",26296,2,517,409,105,0,5,3,3,"[77, 27, 16, 78, 211]","[1, 26, 55, 1, 22]","[0, 1, 2, 3, 4]","[1, 2, 4]",[],"[0, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
20,test,,,client_020_test.npz,user_06.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",38602,2,759,0,0,759,5,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
21,train,client_021_train.npz,client_021_val.npz,,user_07.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",47185,2,931,741,188,0,5,2,2,"[94, 156, 100, 48, 343]","[1, 63, 11, 1, 112]","[0, 1, 2, 3, 4]","[1, 2, 4]",[],"[0, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",19.801980198019802,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
22,train,client_022_train.npz,client_022_val.npz,,user_08.csv,FLAAP,waist,"['acc_mag', 'acc_mag_std']",25890,2,507,401,104,0,5,2,2,"[108, 51, 54, 53, 135]","[1, 40, 61, 1, 1]","[0, 1, 2, 3, 4]","[1, 2]",[],"[0, 3, 4]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
23,train,client_023_train.npz,client_023_val.npz,,user_1.csv,HAPT,waist,"['acc_mag', 'acc_mag_std']",8807,2,134,104,29,0,5,1,1,"[10, 10, 18, 23, 43]","[10, 10, 1, 1, 7]","[0, 1, 2, 3, 4]","[0, 1, 4]",[],"[2, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
24,train,client_024_train.npz,client_024_val.npz,,user_10.csv,HAPT,waist,"['acc_mag', 'acc_mag_std']",7044,2,98,75,22,0,5,1,1,"[8, 7, 23, 17, 20]","[8, 6, 1, 1, 6]","[0, 1, 2, 3, 4]","[0, 1, 4]",[],"[2, 3]",[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
25,train,client_025_train.npz,client_025_val.npz,,user_1001.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3853,2,73,55,15,0,2,3,3,"[0, 0, 35, 20, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
26,test,,,client_026_test.npz,user_1002.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",12583,2,231,0,0,231,5,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
27,train,client_027_train.npz,client_027_val.npz,,user_1003.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3971,2,75,57,15,0,2,3,3,"[0, 0, 37, 20, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
28,train,client_028_train.npz,client_028_val.npz,,user_1004.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7534,2,137,99,28,0,5,10,10,"[14, 13, 34, 17, 21]","[4, 3, 10, 5, 6]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
29,train,client_029_train.npz,client_029_val.npz,,user_1005.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3714,2,70,52,15,0,2,3,3,"[0, 0, 35, 17, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
30,train,client_030_train.npz,client_030_val.npz,,user_1006.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",2519,2,47,35,10,0,2,2,2,"[0, 0, 17, 18, 0]","[0, 0, 5, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
31,train,client_031_train.npz,client_031_val.npz,,user_1007.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3693,2,69,52,14,0,2,3,3,"[0, 0, 34, 18, 0]","[0, 0, 9, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
32,train,client_032_train.npz,client_032_val.npz,,user_1008.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7442,2,139,103,30,0,2,6,6,"[0, 0, 69, 34, 0]","[0, 0, 20, 10, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
33,train,client_033_train.npz,client_033_val.npz,,user_1009.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3748,2,70,52,15,0,2,3,3,"[0, 0, 35, 17, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
34,train,client_034_train.npz,client_034_val.npz,,user_1010.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3692,2,70,52,15,0,2,3,3,"[0, 0, 35, 17, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
35,train,client_035_train.npz,client_035_val.npz,,user_1011.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3725,2,70,52,15,0,2,3,3,"[0, 0, 35, 17, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
36,test,,,client_036_test.npz,user_1013.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7032,2,132,0,0,132,2,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
37,train,client_037_train.npz,client_037_val.npz,,user_1014.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",13497,2,245,175,53,0,3,17,17,"[0, 0, 105, 54, 16]","[0, 0, 30, 15, 8]","[2, 3, 4]","[2, 3, 4]",[],[],[],"[2, 3, 4]","[2, 3, 4]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
38,train,client_038_train.npz,client_038_val.npz,,user_1015.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7371,2,139,103,30,0,2,6,6,"[0, 0, 69, 34, 0]","[0, 0, 20, 10, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
39,test,,,client_039_test.npz,user_1016.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3720,2,71,0,0,71,2,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
40,train,client_040_train.npz,client_040_val.npz,,user_1017.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3667,2,69,52,14,0,2,3,3,"[0, 0, 34, 18, 0]","[0, 0, 9, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
41,train,client_041_train.npz,client_041_val.npz,,user_1018.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3907,2,74,56,15,0,2,3,3,"[0, 0, 39, 17, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
42,test,,,client_042_test.npz,user_1019.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3883,2,73,0,0,73,2,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
43,train,client_043_train.npz,client_043_val.npz,,user_1020.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3824,2,73,55,15,0,2,3,3,"[0, 0, 35, 20, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
44,train,client_044_train.npz,client_044_val.npz,,user_1021.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3772,2,72,54,15,0,2,3,3,"[0, 0, 36, 18, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
45,train,client_045_train.npz,client_045_val.npz,,user_1022.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",13208,2,242,177,50,0,3,15,15,"[0, 0, 106, 52, 19]","[0, 0, 29, 15, 6]","[2, 3, 4]","[2, 3, 4]",[],[],[],"[2, 3, 4]","[2, 3, 4]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
46,train,client_046_train.npz,client_046_val.npz,,user_1023.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7924,2,141,98,31,0,5,12,12,"[13, 13, 34, 17, 21]","[4, 4, 10, 5, 8]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
47,train,client_047_train.npz,client_047_val.npz,,user_1024.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",14460,2,244,164,49,0,5,31,31,"[18, 18, 34, 16, 78]","[5, 6, 10, 4, 24]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
48,train,client_048_train.npz,client_048_val.npz,,user_1025.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3709,2,70,52,15,0,2,3,3,"[0, 0, 35, 17, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
49,train,client_049_train.npz,client_049_val.npz,,user_1026.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",12232,2,224,163,46,0,5,15,15,"[13, 13, 71, 35, 31]","[4, 3, 20, 10, 9]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
50,train,client_050_train.npz,client_050_val.npz,,user_1027.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",7789,2,139,99,28,0,5,12,12,"[13, 12, 35, 17, 22]","[3, 3, 10, 5, 7]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],[],[],"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
51,train,client_051_train.npz,client_051_val.npz,,user_1028.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3668,2,68,51,14,0,2,3,3,"[0, 0, 34, 17, 0]","[0, 0, 9, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
52,train,client_052_train.npz,client_052_val.npz,,user_1029.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3886,2,73,55,15,0,2,3,3,"[0, 0, 38, 17, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.408163265306122,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
53,train,client_053_train.npz,client_053_val.npz,,user_1030.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3838,2,73,55,15,0,2,3,3,"[0, 0, 38, 17, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
54,train,client_054_train.npz,client_054_val.npz,,user_1031.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",6734,2,121,84,26,0,3,11,11,"[0, 0, 37, 17, 30]","[0, 0, 10, 5, 11]","[2, 3, 4]","[2, 3, 4]",[],[],[],"[2, 3, 4]","[2, 3, 4]",20.0,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
55,train,client_055_train.npz,client_055_val.npz,,user_1032.csv,KU_HAR,waist,"['acc_mag', 'acc_mag_std']",3602,2,69,51,15,0,2,3,3,"[0, 0, 34, 17, 0]","[0, 0, 10, 5, 0]","[2, 3]","[2, 3]",[],[],[],"[2, 3]","[2, 3]",20.408163265306122,5.0,0.5,100,50,False,True,False,m/s^2,body_acceleration,"[0.00016430311370640993, 0.0]","[62.67960739135742, 13.352399826049805]","[-1.0, 1.0]"
