client_id,role,train_output_file,val_output_file,test_output_file,filename,dataset,placement,sensor_cols,n_rows,n_sensor_cols,n_windows_total,n_windows_train,n_windows_val,n_windows_test,n_classes_present,n_train_segments,n_val_segments,train_class_counts,val_class_counts,train_classes_before,val_classes_before,rescued_classes,val_rescued_classes,cannot_rescue_to_val,train_classes_after,val_classes_after,sampling_rate_hz,window_seconds,overlap_ratio,window_size_samples,step_size_samples,converted_units,already_gravity_removed,gravity_removed_here,acceleration_unit_after,acceleration_signal_after,norm_min,norm_max,norm_target_range
10,train,client_010_train.npz,client_010_val.npz,,user_018.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",128933,2,2076,1660,415,0,8,1,1,"[1, 56, 0, 0, 132, 68, 1132, 150, 121]","[1, 1, 0, 0, 123, 31, 14, 29, 216]","[1, 4, 5, 6, 7, 8]","[0, 4, 5, 6, 7, 8]",[0],"[0, 1]",[],"[0, 1, 4, 5, 6, 7, 8]","[0, 1, 4, 5, 6, 7, 8]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
11,train,client_011_train.npz,client_011_val.npz,,user_019.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",119196,2,2089,1833,255,0,8,1,1,"[5, 107, 0, 0, 164, 10, 1379, 69, 99]","[2, 1, 0, 0, 1, 15, 151, 17, 68]","[0, 1, 5, 6, 7, 8]","[0, 4, 5, 6, 7, 8]",[4],"[1, 4]",[],"[0, 1, 4, 5, 6, 7, 8]","[0, 1, 4, 5, 6, 7, 8]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
12,train,client_012_train.npz,client_012_val.npz,,user_020.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",148619,2,2640,2110,529,0,8,1,1,"[1, 115, 0, 0, 117, 11, 1639, 67, 160]","[0, 1, 0, 0, 252, 10, 255, 6, 5]","[0, 1, 4, 5, 6, 7, 8]","[4, 5, 6, 7, 8]",[],[1],[0],"[0, 1, 4, 5, 6, 7, 8]","[1, 4, 5, 6, 7, 8]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
13,test,,,client_013_test.npz,user_021.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",120922,2,2108,0,0,2108,8,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
14,train,client_014_train.npz,client_014_val.npz,,user_022.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",135077,2,2020,1610,409,0,8,1,1,"[17, 92, 6, 0, 151, 10, 734, 214, 386]","[1, 1, 1, 0, 1, 1, 379, 20, 5]","[0, 1, 2, 4, 5, 6, 7, 8]","[6, 7, 8]",[],"[0, 1, 2, 4, 5]",[],"[0, 1, 2, 4, 5, 6, 7, 8]","[0, 1, 2, 4, 5, 6, 7, 8]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
15,train,client_015_train.npz,client_015_val.npz,,user_023.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",55061,2,969,772,196,0,7,1,1,"[2, 0, 1, 0, 130, 50, 102, 26, 461]","[5, 0, 0, 0, 1, 123, 1, 6, 60]","[0, 2, 4, 5, 6, 7, 8]","[0, 5, 7, 8]",[],"[4, 6]",[2],"[0, 2, 4, 5, 6, 7, 8]","[0, 4, 5, 6, 7, 8]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
16,train,client_016_train.npz,client_016_val.npz,,user_024.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",68219,2,1158,922,235,0,7,1,1,"[2, 0, 5, 0, 244, 39, 106, 26, 500]","[4, 0, 1, 0, 1, 156, 1, 11, 61]","[0, 2, 4, 5, 6, 7, 8]","[0, 5, 7, 8]",[],"[2, 4, 6]",[],"[0, 2, 4, 5, 6, 7, 8]","[0, 2, 4, 5, 6, 7, 8]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
17,train,client_017_train.npz,client_017_val.npz,,user_025.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",92706,2,1577,1270,306,0,8,1,1,"[11, 340, 2, 0, 159, 146, 93, 81, 438]","[1, 155, 1, 0, 1, 117, 1, 6, 24]","[1, 2, 4, 5, 6, 7, 8]","[0, 1, 5, 6, 7, 8]",[0],"[0, 2, 4]",[],"[0, 1, 2, 4, 5, 6, 7, 8]","[0, 1, 2, 4, 5, 6, 7, 8]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
18,test,,,client_018_test.npz,user_026.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",78072,2,1305,0,0,1305,7,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
19,train,client_019_train.npz,client_019_val.npz,,user_027.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",63443,2,1210,963,246,0,6,1,1,"[0, 0, 0, 0, 86, 792, 77, 2, 6]","[0, 0, 0, 0, 1, 242, 1, 1, 1]","[4, 5, 6, 7, 8]",[5],[],"[4, 6, 7, 8]",[],"[4, 5, 6, 7, 8]","[4, 5, 6, 7, 8]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
20,train,client_020_train.npz,client_020_val.npz,,user_028.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",66077,2,1245,990,254,0,6,1,1,"[1, 0, 2, 0, 10, 0, 19, 42, 916]","[1, 0, 1, 0, 1, 0, 1, 1, 249]","[0, 2, 4, 6, 7, 8]",[8],[],"[0, 2, 4, 6, 7]",[],"[0, 2, 4, 6, 7, 8]","[0, 2, 4, 6, 7, 8]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
21,train,client_021_train.npz,client_021_val.npz,,user_029.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",71492,2,1271,1010,260,0,8,1,1,"[1, 70, 2, 0, 36, 137, 39, 45, 680]","[0, 1, 1, 0, 1, 1, 1, 1, 254]","[0, 1, 2, 4, 5, 6, 7, 8]",[8],[],"[1, 2, 4, 5, 6, 7]",[0],"[0, 1, 2, 4, 5, 6, 7, 8]","[1, 2, 4, 5, 6, 7, 8]",20.0,5.0,0.5,100,50,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
22,train,client_022_train.npz,client_022_val.npz,,user_1100.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",16777,2,328,257,66,0,3,5,5,"[0, 0, 0, 74, 0, 0, 21, 0, 162]","[0, 0, 0, 19, 0, 0, 6, 0, 41]","[3, 6, 8]","[3, 6, 8]",[],[],[],"[3, 6, 8]","[3, 6, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
23,train,client_023_train.npz,client_023_val.npz,,user_1104.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",17600,2,349,276,70,0,3,3,3,"[0, 0, 0, 0, 0, 0, 49, 46, 181]","[0, 0, 0, 0, 0, 0, 13, 12, 45]","[6, 7, 8]","[6, 7, 8]",[],[],[],"[6, 7, 8]","[6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
24,train,client_024_train.npz,client_024_val.npz,,user_1117.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",22187,2,429,336,85,0,5,8,8,"[0, 0, 0, 58, 39, 0, 106, 36, 97]","[0, 0, 0, 15, 10, 0, 27, 9, 24]","[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",[],[],[],"[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
25,test,,,client_025_test.npz,user_1238.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",54063,2,1061,0,0,1061,3,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
26,train,client_026_train.npz,client_026_val.npz,,user_1246.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",16914,2,334,264,67,0,2,3,3,"[0, 0, 0, 0, 0, 0, 177, 87, 0]","[0, 0, 0, 0, 0, 0, 45, 22, 0]","[6, 7]","[6, 7]",[],[],[],"[6, 7]","[6, 7]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
27,test,,,client_027_test.npz,user_1253.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",13979,2,274,0,0,274,3,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
28,train,client_028_train.npz,client_028_val.npz,,user_1277.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",3780,2,64,45,13,0,5,6,6,"[0, 0, 0, 7, 7, 0, 10, 7, 14]","[0, 0, 0, 2, 2, 0, 3, 2, 4]","[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",[],[],[],"[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
29,train,client_029_train.npz,client_029_val.npz,,user_1319.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",25986,2,511,401,102,0,5,8,8,"[0, 0, 0, 40, 46, 0, 56, 40, 219]","[0, 0, 0, 10, 12, 0, 14, 10, 56]","[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",[],[],[],"[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
30,test,,,client_030_test.npz,user_1320.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",18577,2,361,0,0,361,4,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
31,train,client_031_train.npz,client_031_val.npz,,user_1477.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",11381,2,224,177,45,0,2,2,2,"[0, 0, 0, 0, 0, 0, 0, 87, 90]","[0, 0, 0, 0, 0, 0, 0, 22, 23]","[7, 8]","[7, 8]",[],[],[],"[7, 8]","[7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
32,train,client_032_train.npz,client_032_val.npz,,user_1512.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",9558,2,183,140,36,0,3,7,7,"[0, 0, 0, 22, 0, 0, 36, 0, 82]","[0, 0, 0, 6, 0, 0, 9, 0, 21]","[3, 6, 8]","[3, 6, 8]",[],[],[],"[3, 6, 8]","[3, 6, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
33,test,,,client_033_test.npz,user_1647.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",3797,2,69,0,0,69,2,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
34,train,client_034_train.npz,client_034_val.npz,,user_1656.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",4753,2,87,64,17,0,4,6,6,"[0, 0, 0, 22, 0, 0, 20, 18, 4]","[0, 0, 0, 6, 0, 0, 5, 5, 1]","[3, 6, 7, 8]","[3, 6, 7, 8]",[],[],[],"[3, 6, 7, 8]","[3, 6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
35,train,client_035_train.npz,client_035_val.npz,,user_1676.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",13784,2,262,201,51,0,5,10,10,"[0, 0, 0, 58, 51, 0, 31, 7, 54]","[0, 0, 0, 14, 13, 0, 8, 2, 14]","[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",[],[],[],"[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
36,train,client_036_train.npz,client_036_val.npz,,user_1696.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",74015,2,1467,1166,293,0,2,8,8,"[0, 0, 0, 0, 0, 0, 729, 437, 0]","[0, 0, 0, 0, 0, 0, 182, 111, 0]","[6, 7]","[6, 7]",[],[],[],"[6, 7]","[6, 7]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
37,train,client_037_train.npz,client_037_val.npz,,user_1703.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",20592,2,404,317,80,0,5,7,7,"[0, 0, 0, 33, 40, 0, 80, 76, 88]","[0, 0, 0, 9, 10, 0, 20, 19, 22]","[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",[],[],[],"[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
38,test,,,client_038_test.npz,user_1707.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",11991,2,232,0,0,232,3,0,0,[],[],[],[],[],[],[],[],[],20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
39,train,client_039_train.npz,client_039_val.npz,,user_1724.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",5197,2,100,77,20,0,3,3,3,"[0, 0, 0, 0, 37, 0, 33, 7, 0]","[0, 0, 0, 0, 9, 0, 9, 2, 0]","[4, 6, 7]","[4, 6, 7]",[],[],[],"[4, 6, 7]","[4, 6, 7]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
40,train,client_040_train.npz,client_040_val.npz,,user_1742.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",13955,2,273,214,55,0,4,4,4,"[0, 0, 0, 0, 39, 0, 42, 39, 94]","[0, 0, 0, 0, 10, 0, 11, 10, 24]","[4, 6, 7, 8]","[4, 6, 7, 8]",[],[],[],"[4, 6, 7, 8]","[4, 6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
41,train,client_041_train.npz,client_041_val.npz,,user_1750.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",60192,2,1198,954,239,0,3,5,5,"[0, 0, 0, 0, 0, 0, 234, 53, 667]","[0, 0, 0, 0, 0, 0, 59, 13, 167]","[6, 7, 8]","[6, 7, 8]",[],[],[],"[6, 7, 8]","[6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
42,train,client_042_train.npz,client_042_val.npz,,user_1758.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",13928,2,273,214,55,0,4,4,4,"[0, 0, 0, 0, 39, 0, 39, 39, 97]","[0, 0, 0, 0, 10, 0, 10, 10, 25]","[4, 6, 7, 8]","[4, 6, 7, 8]",[],[],[],"[4, 6, 7, 8]","[4, 6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
43,train,client_043_train.npz,client_043_val.npz,,user_1759.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",16194,2,317,249,63,0,5,5,5,"[0, 0, 0, 40, 39, 0, 40, 39, 91]","[0, 0, 0, 10, 10, 0, 10, 10, 23]","[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",[],[],[],"[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
44,train,client_044_train.npz,client_044_val.npz,,user_1761.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",6792,2,129,99,26,0,3,4,4,"[0, 0, 0, 0, 39, 0, 33, 27, 0]","[0, 0, 0, 0, 10, 0, 9, 7, 0]","[4, 6, 7]","[4, 6, 7]",[],[],[],"[4, 6, 7]","[4, 6, 7]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
45,train,client_045_train.npz,client_045_val.npz,,user_1767.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",7996,2,155,121,31,0,2,3,3,"[0, 0, 0, 0, 0, 0, 33, 0, 88]","[0, 0, 0, 0, 0, 0, 8, 0, 23]","[6, 8]","[6, 8]",[],[],[],"[6, 8]","[6, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
46,train,client_046_train.npz,client_046_val.npz,,user_1769.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",7788,2,148,114,30,0,3,4,4,"[0, 0, 0, 0, 20, 0, 42, 52, 0]","[0, 0, 0, 0, 5, 0, 11, 14, 0]","[4, 6, 7]","[4, 6, 7]",[],[],[],"[4, 6, 7]","[4, 6, 7]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
47,train,client_047_train.npz,client_047_val.npz,,user_1774.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",12980,2,252,198,50,0,4,4,4,"[0, 0, 0, 0, 39, 0, 23, 39, 97]","[0, 0, 0, 0, 10, 0, 6, 10, 24]","[4, 6, 7, 8]","[4, 6, 7, 8]",[],[],[],"[4, 6, 7, 8]","[4, 6, 7, 8]",20.0,5.0,0.5,100,50,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 27.68621253967285]","[-1.0, 1.0]"
