client_id,role,train_output_file,val_output_file,test_output_file,filename,dataset,placement,sensor_cols,n_rows,n_sensor_cols,n_windows_total,n_windows_train,n_windows_val,n_windows_test,n_classes_present,n_train_segments,n_val_segments,train_class_counts,val_class_counts,train_classes_before,val_classes_before,rescued_classes,val_rescued_classes,cannot_rescue_to_val,train_classes_after,val_classes_after,sampling_rate_hz,window_seconds,overlap_ratio,window_size_samples,step_size_samples,converted_units,already_gravity_removed,gravity_removed_here,acceleration_unit_after,acceleration_signal_after,norm_min,norm_max,norm_target_range
11,train,client_011_train.npz,client_011_val.npz,,user_019.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",119196,2,1248,1096,151,0,8,1,1,"[0, 65, 0, 0, 100, 4, 848, 27, 52]","[0, 1, 0, 0, 1, 7, 103, 8, 31]","[1, 5, 6, 7, 8]","[4, 5, 6, 7, 8]",[4],"[1, 4]",[],"[1, 4, 5, 6, 7, 8]","[1, 4, 5, 6, 7, 8]",20.0,8.0,0.5,160,80,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
12,train,client_012_train.npz,client_012_val.npz,,user_020.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",148619,2,1603,1280,322,0,8,1,1,"[0, 70, 0, 0, 74, 5, 1018, 30, 83]","[0, 1, 0, 0, 153, 5, 158, 3, 2]","[1, 4, 5, 6, 7, 8]","[4, 5, 6, 7, 8]",[],[1],[],"[1, 4, 5, 6, 7, 8]","[1, 4, 5, 6, 7, 8]",20.0,8.0,0.5,160,80,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
13,test,,,client_013_test.npz,user_021.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",120922,2,1254,0,0,1254,8,0,0,[],[],[],[],[],[],[],[],[],20.0,8.0,0.5,160,80,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
14,train,client_014_train.npz,client_014_val.npz,,user_022.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",135077,2,1151,916,234,0,8,1,1,"[4, 51, 0, 0, 93, 3, 462, 99, 204]","[1, 1, 0, 0, 1, 1, 219, 10, 1]","[0, 1, 4, 5, 6, 7, 8]","[6, 7, 8]",[],"[0, 1, 4, 5]",[],"[0, 1, 4, 5, 6, 7, 8]","[0, 1, 4, 5, 6, 7, 8]",20.0,8.0,0.5,160,80,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
15,train,client_015_train.npz,client_015_val.npz,,user_023.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",55061,2,579,460,118,0,7,1,1,"[0, 0, 0, 0, 80, 27, 62, 12, 279]","[0, 0, 0, 0, 1, 79, 1, 3, 34]","[4, 5, 6, 7, 8]","[5, 7, 8]",[],"[4, 6]",[],"[4, 5, 6, 7, 8]","[4, 5, 6, 7, 8]",20.0,8.0,0.5,160,80,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
16,train,client_016_train.npz,client_016_val.npz,,user_024.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",68219,2,689,548,140,0,7,1,1,"[0, 0, 0, 0, 152, 23, 63, 12, 298]","[0, 0, 0, 0, 1, 91, 1, 5, 42]","[4, 5, 6, 7, 8]","[5, 7, 8]",[],"[4, 6]",[],"[4, 5, 6, 7, 8]","[4, 5, 6, 7, 8]",20.0,8.0,0.5,160,80,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
17,train,client_017_train.npz,client_017_val.npz,,user_025.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",92706,2,928,741,186,0,8,1,1,"[1, 205, 0, 0, 99, 89, 47, 35, 265]","[0, 96, 0, 0, 1, 71, 1, 5, 12]","[1, 4, 5, 6, 7, 8]","[0, 1, 5, 6, 7, 8]",[0],[4],[0],"[0, 1, 4, 5, 6, 7, 8]","[1, 4, 5, 6, 7, 8]",20.0,8.0,0.5,160,80,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
18,train,client_018_train.npz,client_018_val.npz,,user_026.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",78072,2,754,614,139,0,7,1,1,"[6, 435, 7, 0, 0, 55, 41, 5, 65]","[1, 103, 1, 0, 0, 1, 2, 4, 27]","[1, 5, 6, 7, 8]","[0, 1, 2, 6, 7, 8]","[0, 2]","[0, 2, 5]",[],"[0, 1, 2, 5, 6, 7, 8]","[0, 1, 2, 5, 6, 7, 8]",20.0,8.0,0.5,160,80,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
19,test,,,client_019_test.npz,user_027.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",63443,2,745,0,0,745,6,0,0,[],[],[],[],[],[],[],[],[],20.0,8.0,0.5,160,80,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
20,train,client_020_train.npz,client_020_val.npz,,user_028.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",66077,2,760,604,155,0,6,1,1,"[0, 0, 0, 0, 6, 0, 8, 21, 569]","[0, 0, 0, 0, 1, 0, 1, 1, 152]","[4, 6, 7, 8]",[8],[],"[4, 6, 7]",[],"[4, 6, 7, 8]","[4, 6, 7, 8]",20.0,8.0,0.5,160,80,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
21,train,client_021_train.npz,client_021_val.npz,,user_029.csv,HARTH,front right thigh,"['acc_mag', 'acc_mag_std']",71492,2,771,611,159,0,8,1,1,"[0, 40, 1, 0, 22, 84, 19, 19, 426]","[0, 1, 0, 0, 1, 1, 1, 1, 154]","[1, 2, 4, 5, 6, 7, 8]",[8],[],"[1, 4, 5, 6, 7]",[2],"[1, 2, 4, 5, 6, 7, 8]","[1, 4, 5, 6, 7, 8]",20.0,8.0,0.5,160,80,True,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
22,train,client_022_train.npz,client_022_val.npz,,user_1.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",29634,2,352,267,72,0,4,13,13,"[21, 0, 20, 104, 0, 0, 0, 0, 122]","[7, 0, 7, 27, 0, 0, 0, 0, 31]","[0, 2, 3, 8]","[0, 2, 3, 8]",[],[],[],"[0, 2, 3, 8]","[0, 2, 3, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
23,train,client_023_train.npz,client_023_val.npz,,user_10.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",34413,2,411,318,80,0,5,13,13,"[35, 0, 29, 115, 0, 0, 0, 14, 125]","[8, 0, 8, 29, 0, 0, 0, 4, 31]","[0, 2, 3, 7, 8]","[0, 2, 3, 7, 8]",[],[],[],"[0, 2, 3, 7, 8]","[0, 2, 3, 7, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
24,train,client_024_train.npz,client_024_val.npz,,user_11.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",30291,2,360,274,74,0,4,12,12,"[30, 0, 15, 121, 0, 0, 0, 0, 108]","[9, 0, 5, 31, 0, 0, 0, 0, 29]","[0, 2, 3, 8]","[0, 2, 3, 8]",[],[],[],"[0, 2, 3, 8]","[0, 2, 3, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
25,train,client_025_train.npz,client_025_val.npz,,user_1100.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",16777,2,202,156,41,0,3,5,5,"[0, 0, 0, 45, 0, 0, 12, 0, 99]","[0, 0, 0, 12, 0, 0, 3, 0, 26]","[3, 6, 8]","[3, 6, 8]",[],[],[],"[3, 6, 8]","[3, 6, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
26,test,,,client_026_test.npz,user_1104.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",17600,2,216,0,0,216,3,0,0,[],[],[],[],[],[],[],[],[],20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
27,train,client_027_train.npz,client_027_val.npz,,user_1117.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",22187,2,264,203,53,0,5,8,8,"[0, 0, 0, 36, 24, 0, 62, 21, 60]","[0, 0, 0, 9, 6, 0, 17, 6, 15]","[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",[],[],[],"[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
28,test,,,client_028_test.npz,user_12.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",31541,2,372,0,0,372,6,0,0,[],[],[],[],[],[],[],[],[],25.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
29,train,client_029_train.npz,client_029_val.npz,,user_1238.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",54063,2,654,506,133,0,3,15,15,"[0, 0, 0, 0, 0, 0, 108, 69, 329]","[0, 0, 0, 0, 0, 0, 30, 18, 85]","[6, 7, 8]","[6, 7, 8]",[],[],[],"[6, 7, 8]","[6, 7, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
30,train,client_030_train.npz,client_030_val.npz,,user_1246.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",16914,2,206,161,42,0,2,3,3,"[0, 0, 0, 0, 0, 0, 108, 53, 0]","[0, 0, 0, 0, 0, 0, 28, 14, 0]","[6, 7]","[6, 7]",[],[],[],"[6, 7]","[6, 7]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
31,test,,,client_031_test.npz,user_1253.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",13979,2,169,0,0,169,3,0,0,[],[],[],[],[],[],[],[],[],20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
32,train,client_032_train.npz,client_032_val.npz,,user_1277.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",3780,2,37,23,8,0,5,6,6,"[0, 0, 0, 4, 4, 0, 5, 4, 6]","[0, 0, 0, 1, 1, 0, 2, 1, 3]","[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",[],[],[],"[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
33,train,client_033_train.npz,client_033_val.npz,,user_13.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",33993,2,406,311,82,0,6,13,13,"[36, 0, 35, 92, 0, 0, 9, 14, 125]","[11, 0, 9, 24, 0, 0, 3, 4, 31]","[0, 2, 3, 6, 7, 8]","[0, 2, 3, 6, 7, 8]",[],[],[],"[0, 2, 3, 6, 7, 8]","[0, 2, 3, 6, 7, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
34,test,,,client_034_test.npz,user_1319.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",25986,2,314,0,0,314,5,0,0,[],[],[],[],[],[],[],[],[],20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
35,train,client_035_train.npz,client_035_val.npz,,user_1320.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",18577,2,223,173,44,0,4,6,6,"[0, 0, 0, 0, 24, 0, 69, 24, 56]","[0, 0, 0, 0, 6, 0, 18, 6, 14]","[4, 6, 7, 8]","[4, 6, 7, 8]",[],[],[],"[4, 6, 7, 8]","[4, 6, 7, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
36,train,client_036_train.npz,client_036_val.npz,,user_14.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",37682,2,457,359,90,0,4,8,8,"[70, 0, 30, 126, 0, 0, 0, 0, 133]","[23, 0, 2, 32, 0, 0, 0, 0, 33]","[0, 2, 3, 8]","[0, 2, 3, 8]",[],[],[],"[0, 2, 3, 8]","[0, 2, 3, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
37,train,client_037_train.npz,client_037_val.npz,,user_1477.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",11381,2,139,109,28,0,2,2,2,"[0, 0, 0, 0, 0, 0, 0, 53, 56]","[0, 0, 0, 0, 0, 0, 0, 14, 14]","[7, 8]","[7, 8]",[],[],[],"[7, 8]","[7, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
38,train,client_038_train.npz,client_038_val.npz,,user_15.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",21896,2,247,196,49,0,4,8,4,"[5, 0, 2, 81, 0, 0, 0, 0, 108]","[1, 0, 1, 20, 0, 0, 0, 0, 27]","[0, 2, 3, 8]","[3, 8]",[],"[0, 2]",[],"[0, 2, 3, 8]","[0, 2, 3, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
39,test,,,client_039_test.npz,user_1512.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",9558,2,110,0,0,110,3,0,0,[],[],[],[],[],[],[],[],[],20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
40,train,client_040_train.npz,client_040_val.npz,,user_16.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",18028,2,217,167,44,0,5,6,6,"[9, 0, 9, 0, 0, 0, 26, 17, 106]","[3, 0, 3, 0, 0, 0, 7, 4, 27]","[0, 2, 6, 7, 8]","[0, 2, 6, 7, 8]",[],[],[],"[0, 2, 6, 7, 8]","[0, 2, 6, 7, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
41,train,client_041_train.npz,client_041_val.npz,,user_1647.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",3797,2,41,28,9,0,2,5,4,"[0, 0, 0, 0, 0, 0, 6, 22, 0]","[0, 0, 0, 0, 0, 0, 2, 7, 0]","[6, 7]","[6, 7]",[],[],[],"[6, 7]","[6, 7]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
42,train,client_042_train.npz,client_042_val.npz,,user_1656.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",4753,2,51,35,10,0,4,6,6,"[0, 0, 0, 12, 0, 0, 12, 10, 1]","[0, 0, 0, 3, 0, 0, 3, 3, 1]","[3, 6, 7, 8]","[3, 6, 7, 8]",[],[],[],"[3, 6, 7, 8]","[3, 6, 7, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
43,train,client_043_train.npz,client_043_val.npz,,user_1676.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",13784,2,157,116,32,0,5,10,9,"[0, 0, 0, 34, 28, 0, 17, 4, 33]","[0, 0, 0, 9, 9, 0, 5, 1, 8]","[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",[],[],[],"[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
44,train,client_044_train.npz,client_044_val.npz,,user_1696.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",74015,2,912,720,184,0,2,8,8,"[0, 0, 0, 0, 0, 0, 452, 268, 0]","[0, 0, 0, 0, 0, 0, 114, 70, 0]","[6, 7]","[6, 7]",[],[],[],"[6, 7]","[6, 7]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
45,train,client_045_train.npz,client_045_val.npz,,user_17.csv,WISDM_AP,front_leg_pocket,"['acc_mag', 'acc_mag_std']",21822,2,259,198,51,0,4,10,10,"[48, 0, 31, 27, 0, 0, 0, 0, 92]","[12, 0, 9, 7, 0, 0, 0, 0, 23]","[0, 2, 3, 8]","[0, 2, 3, 8]",[],[],[],"[0, 2, 3, 8]","[0, 2, 3, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
46,train,client_046_train.npz,client_046_val.npz,,user_1703.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",20592,2,248,192,49,0,5,7,7,"[0, 0, 0, 20, 24, 0, 48, 46, 54]","[0, 0, 0, 5, 6, 0, 12, 12, 14]","[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",[],[],[],"[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
47,train,client_047_train.npz,client_047_val.npz,,user_1707.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",11991,2,141,107,28,0,3,6,6,"[0, 0, 0, 20, 0, 0, 42, 45, 0]","[0, 0, 0, 5, 0, 0, 11, 12, 0]","[3, 6, 7]","[3, 6, 7]",[],[],[],"[3, 6, 7]","[3, 6, 7]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
48,train,client_048_train.npz,client_048_val.npz,,user_1724.csv,WISDM_Actitracker,front_leg_pocket,"['acc_mag', 'acc_mag_std']",5197,2,61,46,12,0,3,3,3,"[0, 0, 0, 0, 22, 0, 20, 4, 0]","[0, 0, 0, 0, 6, 0, 5, 1, 0]","[4, 6, 7]","[4, 6, 7]",[],[],[],"[4, 6, 7]","[4, 6, 7]",20.0,8.0,0.5,160,80,False,False,True,m/s^2,body_acceleration,"[3.23554668284487e-05, 0.0]","[122.58322143554688, 32.31437301635742]","[-1.0, 1.0]"
